l,l1,p,a,a1,u,u1,id
Freie Schule Leipzig e.V.,Bischöfliches Maria-Montessori-Schulzentrum Leipzig Mittelschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4431441-0,SN-4431441-0
Freie Schule Leipzig e.V.,Bischöfliches Maria-Montessori-Schulzentrum Leipzig Mittelschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4431441-0,SN-4431441-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Bischöfliches Maria-Montessori-Schulzentrum Leipzig Mittelschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4431441-0,SN-4431441-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Bischöfliches Maria-Montessori-Schulzentrum Leipzig Mittelschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4431441-0,SN-4431441-0
84. Schule,84. Schule - Oberschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 5",Stuttgarter Allee 5 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/84-OS,http://jedeschule.de/SN-4431367-0,SN-4431367-0
84. Schule,84. Schule - Oberschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 5",Stuttgarter Allee 5 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/84-OS,http://jedeschule.de/SN-4431367-0,SN-4431367-0
85. Schule,84. Schule - Oberschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 3",Stuttgarter Allee 5 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/85-GS,http://jedeschule.de/SN-4431367-0,SN-4431367-0
85. Schule,84. Schule - Oberschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 3",Stuttgarter Allee 5 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/85-GS,http://jedeschule.de/SN-4431367-0,SN-4431367-0
Joachim-Ringelnatz-Schule,Joachim Ringelnatz-Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Grünauer Allee 35",Grünauer Allee 35 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Ringelnatz-GS,http://jedeschule.de/SN-4412128-0,SN-4412128-0
Joachim-Ringelnatz-Schule,Joachim Ringelnatz-Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Grünauer Allee 35",Grünauer Allee 35 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Ringelnatz-GS,http://jedeschule.de/SN-4412128-0,SN-4412128-0
Freie Schule Leipzig e.V.,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412649-0,SN-4412649-0
Freie Schule Leipzig e.V.,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412649-0,SN-4412649-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412649-0,SN-4412649-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412649-0,SN-4412649-0
Freie Schule Leipzig e.V.,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412649-1,SN-4412649-1
Freie Schule Leipzig e.V.,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412649-1,SN-4412649-1
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412649-1,SN-4412649-1
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Freie Schule Leipzig e.V.    (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 67 04209 Leipzig OT Grünau-Ost,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412649-1,SN-4412649-1
Freie Schule Leipzig e.V.,Bischöfliches Maria-Montessori- Schulzentrum Leipzig Grundschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412540-0,SN-4412540-0
Freie Schule Leipzig e.V.,Bischöfliches Maria-Montessori- Schulzentrum Leipzig Grundschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 67",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/FreieSchule,http://jedeschule.de/SN-4412540-0,SN-4412540-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Bischöfliches Maria-Montessori- Schulzentrum Leipzig Grundschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412540-0,SN-4412540-0
Bischöfliches Maria-Montessori-Schulzentrum Leipzig,Bischöfliches Maria-Montessori- Schulzentrum Leipzig Grundschule  (Schule in freier Trägerschaft),4209,"Leipzig, Alte Salzstraße 61",Alte Salzstraße 61 - 65 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Montessori-Schulzentrum,http://jedeschule.de/SN-4412540-0,SN-4412540-0
84. Schule,85. Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 5",Stuttgarter Allee 3 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/84-OS,http://jedeschule.de/SN-4412474-0,SN-4412474-0
84. Schule,85. Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 5",Stuttgarter Allee 3 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/84-OS,http://jedeschule.de/SN-4412474-0,SN-4412474-0
85. Schule,85. Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 3",Stuttgarter Allee 3 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/85-GS,http://jedeschule.de/SN-4412474-0,SN-4412474-0
85. Schule,85. Schule - Grundschule der Stadt Leipzig,4209,"Leipzig, Stuttgarter Allee 3",Stuttgarter Allee 3 04209 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/85-GS,http://jedeschule.de/SN-4412474-0,SN-4412474-0
Erich-Zeigner-Schule,MUSIFA DEINE MUSIKAKADEMIE Leipzig Ergänzungsschule  (Schule in freier Trägerschaft),4229,"Leipzig, Erich-Zeigner-Allee 24",Erich-Zeigner-Allee 45 04229 Leipzig OT Leutzsch,http://leipzig-data.de/Data/Schule/Zeigner-GS,http://jedeschule.de/SN-4452447-0,SN-4452447-0
Erich-Zeigner-Schule,MUSIFA DEINE MUSIKAKADEMIE Leipzig Ergänzungsschule  (Schule in freier Trägerschaft),4229,"Leipzig, Erich-Zeigner-Allee 24",Erich-Zeigner-Allee 45 04229 Leipzig OT Leutzsch,http://leipzig-data.de/Data/Schule/Zeigner-GS,http://jedeschule.de/SN-4452447-0,SN-4452447-0
Fritz-Gietzelt-Schule - Schule zur Lernförderung der Stadt Leipzig,"Schule zur Lernförderung  ""Fritz Gietzelt "" Leipzig",4229,"Leipzig, Kantatenweg 40",Kantatenweg 40 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Gietzelt-Lernfoerderschule,http://jedeschule.de/SN-4420337-0,SN-4420337-0
Fritz-Gietzelt-Schule - Schule zur Lernförderung der Stadt Leipzig,"Schule zur Lernförderung  ""Fritz Gietzelt "" Leipzig",4229,"Leipzig, Kantatenweg 40",Kantatenweg 40 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Gietzelt-Lernfoerderschule,http://jedeschule.de/SN-4420337-0,SN-4420337-0
Fritz-Gietzelt-Schule - Schule zur Lernförderung der Stadt Leipzig,"Schule zur Lernförderung  ""Fritz Gietzelt "" Leipzig",4229,"Leipzig, Kantatenweg 40",Kantatenweg 40 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Gietzelt-Lernfoerderschule,http://jedeschule.de/SN-4420337-0,SN-4420337-0
Fritz-Gietzelt-Schule - Schule zur Lernförderung der Stadt Leipzig,"Schule zur Lernförderung  ""Fritz Gietzelt "" Leipzig",4229,"Leipzig, Kantatenweg 40",Kantatenweg 40 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Gietzelt-Lernfoerderschule,http://jedeschule.de/SN-4420337-0,SN-4420337-0
BWM GmbH,"Fachschule,  Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik der BWM Medizinisch-Technisches Aus-und  Weiterbildungszentrum GmbH  (Schule in freier Trägerschaft)",4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452850-0,SN-4452850-0
BWM GmbH,"Fachschule,  Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik der BWM Medizinisch-Technisches Aus-und  Weiterbildungszentrum GmbH  (Schule in freier Trägerschaft)",4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452850-0,SN-4452850-0
Deutsches Erwachsenen Bildungswerk,"Privates berufliches Schulzentrum für Gesundheitsfachberufe, Pflege und Sozialwesen des DEB in Leipzig Fachschule (Schule in freier Trägerschaft)",4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4452298-0,SN-4452298-0
Deutsches Erwachsenen Bildungswerk,"Privates berufliches Schulzentrum für Gesundheitsfachberufe, Pflege und Sozialwesen des DEB in Leipzig Fachschule (Schule in freier Trägerschaft)",4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4452298-0,SN-4452298-0
BWM GmbH,Berufsfachschule für medizinisch-technische Assistenten BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4450599-0,SN-4450599-0
BWM GmbH,Berufsfachschule für medizinisch-technische Assistenten BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4450599-0,SN-4450599-0
BWM GmbH,Berufsfachschule für Physiotherapie BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452520-0,SN-4452520-0
BWM GmbH,Berufsfachschule für Physiotherapie BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452520-0,SN-4452520-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Sozialwesen    (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4451407-0,SN-4451407-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Sozialwesen    (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4451407-0,SN-4451407-0
BWM GmbH,Berufsfachschule für Rettungsassistenten BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452538-0,SN-4452538-0
BWM GmbH,Berufsfachschule für Rettungsassistenten BWM Medizinisch-Technisches Aus-und Weiterbildungszentrum GmbH (Schule in freier Trägerschaft),4229,"Leipzig, Naumburger Straße 26A",Naumburger Straße 26a 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BWM-Berufsschule,http://jedeschule.de/SN-4452538-0,SN-4452538-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Pflegehilfe   (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße  85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4452306-0,SN-4452306-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Pflegehilfe   (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße  85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4452306-0,SN-4452306-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Altenpflege   (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4450672-0,SN-4450672-0
Deutsches Erwachsenen Bildungswerk,Berufsfachschule für Altenpflege   (Schule in freier Trägerschaft),4229,"Leipzig, Industriestraße 85",Industriestraße 85-95 04229 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/DeutschesErwachsenenBildungswerk,http://jedeschule.de/SN-4450672-0,SN-4450672-0
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-0,SN-4410023-0
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-0,SN-4410023-0
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-1,SN-4410023-1
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-1,SN-4410023-1
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-2,SN-4410023-2
Leipzig International School e.V.,Leipzig International School    (Schule in freier Trägerschaft),4229,"Leipzig, Könneritzstraße 47",Könneritzstraße 47 04229 Leipzig OT Schleußig,http://leipzig-data.de/Data/Schule/LeipzigInternationalSchool,http://jedeschule.de/SN-4410023-2,SN-4410023-2
Johannes-Kepler-Gymnasium,Johannes-Kepler-Schule - Gymnasium der Stadt Leipzig,4229,"Leipzig, Dieskaustraße 76",Dieskaustraße 76 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Kepler-Gym,http://jedeschule.de/SN-4440251-0,SN-4440251-0
Johannes-Kepler-Gymnasium,Johannes-Kepler-Schule - Gymnasium der Stadt Leipzig,4229,"Leipzig, Dieskaustraße 76",Dieskaustraße 76 04229 Leipzig OT Kleinzschocher,http://leipzig-data.de/Data/Schule/Kepler-Gym,http://jedeschule.de/SN-4440251-0,SN-4440251-0
Oberschule am Adler,Schule am Adler -  Oberschule der Stadt Leipzig,4229,"Leipzig, Antonienstraße 24",Antonienstraße 24 04229 Leipzig OT Plagwitz,http://leipzig-data.de/Data/Schule/Adler-Schule,http://jedeschule.de/SN-4431003-0,SN-4431003-0
Oberschule am Adler,Schule am Adler -  Oberschule der Stadt Leipzig,4229,"Leipzig, Antonienstraße 24",Antonienstraße 24 04229 Leipzig OT Plagwitz,http://leipzig-data.de/Data/Schule/Adler-Schule,http://jedeschule.de/SN-4431003-0,SN-4431003-0
Oberschule am Adler,Schule am Adler - Grundschule der Stadt Leipzig,4229,"Leipzig, Antonienstraße 24",Antonienstraße 24 04229 Leipzig OT Plagwitz,http://leipzig-data.de/Data/Schule/Adler-Schule,http://jedeschule.de/SN-4411849-0,SN-4411849-0
Oberschule am Adler,Schule am Adler - Grundschule der Stadt Leipzig,4229,"Leipzig, Antonienstraße 24",Antonienstraße 24 04229 Leipzig OT Plagwitz,http://leipzig-data.de/Data/Schule/Adler-Schule,http://jedeschule.de/SN-4411849-0,SN-4411849-0
Berufsbildungswerk Leipzig für Hör- und Sprachgeschädigte,Berufsbildende Förderschule in Trägerschaft der Berufsbildungswerk Leipzig für Hör- und Sprachgeschädigte gGmbH  (Schule in freier Trägerschaft),4249,"Leipzig, Knautnaundorfer Straße 4",Knautnaundorfer Straße 4 04249 Leipzig OT Knautkleeberg-Knauthain,http://leipzig-data.de/Data/Schule/Berufsbildungswerk-Hoer-Sprachgeschaedigte,http://jedeschule.de/SN-4450029-0,SN-4450029-0
Berufsbildungswerk Leipzig für Hör- und Sprachgeschädigte,Berufsbildende Förderschule in Trägerschaft der Berufsbildungswerk Leipzig für Hör- und Sprachgeschädigte gGmbH  (Schule in freier Trägerschaft),4249,"Leipzig, Knautnaundorfer Straße 4",Knautnaundorfer Straße 4 04249 Leipzig OT Knautkleeberg-Knauthain,http://leipzig-data.de/Data/Schule/Berufsbildungswerk-Hoer-Sprachgeschaedigte,http://jedeschule.de/SN-4450029-0,SN-4450029-0
60. Schule,60. Schule - Grundschule der Stadt Leipzig,4249,"Leipzig, Seumestraße 93",Seumestraße 93 04249 Leipzig OT Knautkleeberg-Knauthain,http://leipzig-data.de/Data/Schule/60-GS,http://jedeschule.de/SN-4412441-0,SN-4412441-0
60. Schule,60. Schule - Grundschule der Stadt Leipzig,4249,"Leipzig, Seumestraße 93",Seumestraße 93 04249 Leipzig OT Knautkleeberg-Knauthain,http://leipzig-data.de/Data/Schule/60-GS,http://jedeschule.de/SN-4412441-0,SN-4412441-0
Rahn-Oberschule und -Gymnasium,Berufsfachschule für Wirtschaft    (Schule in freier Trägerschaft),4275,"Leipzig, Kochstraße 28A",Kochstraße 28a 04275 Leipzig OT Südvorstadt,http://leipzig-data.de/Data/Schule/Rahn-Schule,http://jedeschule.de/SN-4451365-0,SN-4451365-0
Rahn-Oberschule und -Gymnasium,Berufsfachschule für Wirtschaft    (Schule in freier Trägerschaft),4275,"Leipzig, Kochstraße 28A",Kochstraße 28a 04275 Leipzig OT Südvorstadt,http://leipzig-data.de/Data/Schule/Rahn-Schule,http://jedeschule.de/SN-4451365-0,SN-4451365-0
